VACCINATION_DATE,AgeRange,FirstDailyDose,FirstDailyDoseCumulative,SecondDailyDose,SecondDailyDoseCumulative,SingleDailyDose,SingleDailyDoseCumulative,CombinedTotalDoses,CombinedTotalDosesCumulative,FullyVaccinated,FullyVaccinatedCumulative
4/24/21 15:00,age60to69,2274,491652,5579,386473,11,39206,7864,917331,5590,425679
4/24/21 15:00,age70to79,583,339302,1102,300817,3,17259,1688,657378,1105,318076
4/24/21 15:00,age80plus,245,171882,312,153234,,5837,,330953,,159071
4/25/21 15:00,age10to19,2830,89939,406,23433,,4048,,117420,,27481
4/25/21 15:00,age20to29,3446,286458,1160,152768,2,21332,4608,460558,1162,174100
4/25/21 15:00,age30to39,3720,372028,1475,219506,5,28120,5200,619654,1480,247626
4/25/21 15:00,age40to49,3527,383717,1589,230156,4,30960,5120,644833,1593,261116
4/25/21 15:00,age50to59,3547,463317,1775,281790,5,42104,5327,787211,1780,323894
4/25/21 15:00,age60to69,1564,493216,1550,388023,3,39209,3117,920448,1553,427232
4/25/21 15:00,age70to79,416,339718,237,301054,5,17264,658,658036,242,318318
4/25/21 15:00,age80plus,140,172022,85,153319,1,5838,226,331179,86,159157
4/25/21 15:00,Federal Entities,992,95680,2492,66177,5,3024,3489,164881,2497,69201
4/25/21 15:00,Unknown,992,103680,2492,74177,5,3024,3489,180881,2497,77201
4/26/21 15:00,age10to19,2723,92662,1380,24813,5,4053,4108,121528,1385,28866
4/26/21 15:00,age20to29,5022,291480,3855,156623,31,21363,8908,469466,3886,177986
4/26/21 15:00,age30to39,4771,376799,4916,224422,29,28149,9716,629370,4945,252571
4/26/21 15:00,age40to49,4692,388409,5396,235552,33,30993,10121,654954,5429,266545
4/26/21 15:00,age50to59,4983,468300,7549,289339,55,42159,12587,799798,7604,331498
4/26/21 15:00,age60to69,2557,495773,6037,394060,33,39242,8627,929075,6070,433302
4/26/21 15:00,age70to79,835,340553,1216,302270,13,17277,2064,660100,1229,319547
4/26/21 15:00,age80plus,290,172312,483,153802,5,5843,778,331957,488,159645
4/26/21 15:00,Federal Entities,1483,97163,1672,67849,1,3025,3156,168037,1673,70874
4/26/21 15:00,Unknown,1483,105163,1672,75849,1,3025,3156,184037,1673,78874
4/27/21 15:00,age10to19,2821,95483,1793,26606,15,4068,4629,126157,1808,30674
4/27/21 15:00,age20to29,4983,296463,4577,161200,169,21532,9729,479195,4746,182732
4/27/21 15:00,age30to39,4856,381655,5571,229993,185,28334,10612,639982,5756,258327
4/27/21 15:00,age40to49,4663,393072,5936,241488,215,31208,10814,665768,6151,272696
4/27/21 15:00,age50to59,5219,473519,7828,297167,250,42409,13297,813095,8078,339576
4/27/21 15:00,age60to69,2773,498546,5224,399284,162,39404,8159,937234,5386,438688
4/27/21 15:00,age70to79,988,341541,1301,303571,79,17356,2368,662468,1380,320927
4/27/21 15:00,age80plus,422,172734,501,154303,23,5866,946,332903,524,160169
4/28/21 15:00,age10to19,4461,99944,2200,28806,42,4110,6703,132860,2242,32916
4/28/21 15:00,age20to29,5038,301501,5280,166480,216,21748,10534,489729,5496,188228
4/28/21 15:00,age30to39,5156,386811,6706,236699,208,28542,12070,652052,6914,265241
4/28/21 15:00,age40to49,4936,398008,7174,248662,240,31448,12350,678118,7414,280110
4/28/21 15:00,age50to59,5273,478792,9054,306221,353,42762,14680,827775,9407,348983
4/28/21 15:00,age60to69,2700,501246,6462,405746,188,39592,9350,946584,6650,445338
4/28/21 15:00,age70to79,985,342526,1633,305204,85,17441,2703,665171,1718,322645
4/28/21 15:00,age80plus,428,173162,598,154901,26,5892,1052,333955,624,160793
4/29/21 15:00,age10to19,2795,102739,2205,31011,51,4161,5051,137911,2256,35172
4/29/21 15:00,age20to29,4668,306169,5339,171819,195,21943,10202,499931,5534,193762
4/29/21 15:00,age30to39,5074,391885,6805,243504,220,28762,12099,664151,7025,272266
4/29/21 15:00,age40to49,4969,402977,7110,255772,272,31720,12351,690469,7382,287492
4/29/21 15:00,age50to59,5291,484083,8808,315029,338,43100,14437,842212,9146,358129
4/29/21 15:00,age60to69,3047,504293,5781,411527,242,39834,9070,955654,6023,451361
4/29/21 15:00,age70to79,918,343444,1474,306678,105,17546,2497,667668,1579,324224
4/29/21 15:00,age80plus,395,173557,552,155453,35,5927,982,334937,587,161380
4/29/21 15:00,Federal Entities,223,97386,865,68714,2,3027,1090,169127,867,71741
4/29/21 15:00,Unknown,223,105386,865,76714,2,3027,1090,185127,867,79741
4/30/21 15:00,age10to19,2941,105680,1998,33009,54,4215,4993,142904,2052,37224
4/30/21 15:00,age20to29,5144,311313,4986,176805,217,22160,10347,510278,5203,198965
4/30/21 15:00,age30to39,5414,397299,5700,249204,291,29053,11405,675556,5991,278257
4/30/21 15:00,age40to49,5159,408136,5848,261620,270,31990,11277,701746,6118,293610
4/30/21 15:00,age50to59,5367,489450,7302,322331,380,43480,13049,855261,7682,365811
4/30/21 15:00,age60to69,2711,507004,4304,415831,248,40082,7263,962917,4552,455913
4/30/21 15:00,age70to79,933,344377,1136,307814,122,17668,2191,669859,1258,325482
4/30/21 15:00,age80plus,359,173916,441,155894,38,5965,838,335775,479,161859
5/1/21 15:00,age10to19,2377,108057,2109,35118,40,4255,4526,147430,2149,39373
5/1/21 15:00,age20to29,3295,314608,3797,180602,155,22315,7247,517525,3952,202917
5/1/21 15:00,age30to39,3563,400862,4607,253811,162,29215,8332,683888,4769,283026
5/1/21 15:00,age40to49,3471,411607,4435,266055,166,32156,8072,709818,4601,298211
5/1/21 15:00,age50to59,3296,492746,5620,327951,240,43720,9156,864417,5860,371671
5/1/21 15:00,age60to69,1727,508731,2548,418379,152,40234,4427,967344,2700,458613
5/1/21 15:00,age70to79,500,344877,526,308340,42,17710,1068,670927,568,326050
5/1/21 15:00,age80plus,184,174100,228,156122,12,5977,424,336199,240,162099
5/1/21 15:00,Federal Entities,1556,98942,1974,70688,14,3041,3544,172671,1988,73729
5/1/21 15:00,Unknown,1556,106942,1974,78688,14,3041,3544,188671,1988,81729
5/2/21 15:00,age10to19,1235,109292,1513,36631,27,4282,2775,150205,1540,40913
5/2/21 15:00,age20to29,1720,316328,2588,183190,124,22439,4432,521957,2712,205629
5/2/21 15:00,age30to39,1797,402659,3069,256880,165,29380,5031,688919,3234,286260
5/2/21 15:00,age40to49,1727,413334,2946,269001,155,32311,4828,714646,3101,301312
5/2/21 15:00,age50to59,1613,494359,3235,331186,179,43899,5027,869444,3414,375085
5/2/21 15:00,age60to69,774,509505,1338,419717,109,40343,2221,969565,1447,460060
5/2/21 15:00,age70to79,210,345087,281,308621,37,17747,528,671455,318,326368
5/2/21 15:00,age80plus,81,174181,72,156194,11,5988,164,336363,83,162182
5/2/21 15:00,Federal Entities,1071,100013,1875,72563,4,3045,2950,175621,1879,75608
5/2/21 15:00,Unknown,1071,108013,1875,80563,4,3045,2950,191621,1879,83608
5/3/21 15:00,age10to19,1424,110716,2017,38648,66,4348,3507,153712,2083,42996
5/3/21 15:00,age20to29,2232,318560,4540,187730,265,22704,7037,528994,4805,210434
5/3/21 15:00,age30to39,2452,405111,5395,262275,336,29716,8183,697102,5731,291991
5/3/21 15:00,age40to49,2124,415458,5032,274033,364,32675,7520,722166,5396,306708
5/3/21 15:00,age50to59,2321,496680,5955,337141,465,44364,8741,878185,6420,381505
5/3/21 15:00,age60to69,1339,510844,3123,422840,258,40601,4720,974285,3381,463441
5/3/21 15:00,age70to79,456,345543,827,309448,106,17853,1389,672844,933,327301
5/3/21 15:00,age80plus,221,174402,316,156510,42,6030,579,336942,358,162540
5/3/21 15:00,Federal Entities,403,100416,2165,74728,4,3049,2572,178193,2169,77777
5/3/21 15:00,Unknown,403,108416,2165,82728,4,3049,2572,194193,2169,85777
5/4/21 15:00,age10to19,1786,112502,3372,42020,48,4396,5206,158918,3420,46416
5/4/21 15:00,age20to29,2409,320969,6367,194097,257,22961,9033,538027,6624,217058
5/4/21 15:00,age30to39,2560,407671,7361,269636,266,29982,10187,707289,7627,299618
5/4/21 15:00,age40to49,2350,417808,7216,281249,273,32948,9839,732005,7489,314197
5/4/21 15:00,age50to59,2634,499314,9038,346179,404,44768,12076,890261,9442,390947
5/4/21 15:00,age60to69,1643,512487,4292,427132,305,40906,6240,980525,4597,468038
5/4/21 15:00,age70to79,558,346101,1129,310577,133,17986,1820,674664,1262,328563
5/4/21 15:00,age80plus,231,174633,420,156930,41,6071,692,337634,461,163001
5/4/21 15:00,Federal Entities,28,100444,25,74753,,3049,,178246,,77802
5/4/21 15:00,Unknown,28,108444,25,82753,,3049,,194246,,85802
5/5/21 15:00,age10to19,3000,115502,3867,45887,67,4463,6934,165852,3934,50350
5/5/21 15:00,age20to29,3181,324150,5918,200015,268,23229,9367,547394,6186,223244
5/5/21 15:00,age30to39,3341,411012,6598,276234,322,30304,10261,717550,6920,306538
5/5/21 15:00,age40to49,3124,420932,6712,287961,325,33273,10161,742166,7037,321234
5/5/21 15:00,age50to59,3483,502797,8092,354271,434,45202,12009,902270,8526,399473
5/5/21 15:00,age60to69,1799,514286,3951,431083,321,41227,6071,986596,4272,472310
5/5/21 15:00,age70to79,689,346790,1127,311704,117,18103,1933,676597,1244,329807
5/5/21 15:00,age80plus,267,174900,397,157327,51,6122,715,338349,448,163449
5/5/21 15:00,Federal Entities,365,100809,814,75567,,3049,,179425,,78616
5/5/21 15:00,Unknown,365,108809,814,83567,,3049,,195425,,86616
5/6/21 15:00,age10to19,1722,117224,3070,48957,49,4512,4841,170693,3119,53469
5/6/21 15:00,age20to29,3127,327277,6485,206500,256,23485,9868,557262,6741,229985
5/6/21 15:00,age30to39,3022,414034,6899,283133,268,30572,10189,727739,7167,313705
5/6/21 15:00,age40to49,2906,423838,7371,295332,271,33544,10548,752714,7642,328876
5/6/21 15:00,age50to59,3093,505890,8677,362948,441,45643,12211,914481,9118,408591
5/6/21 15:00,age60to69,1801,516087,4466,435549,269,41496,6536,993132,4735,477045
5/6/21 15:00,age70to79,701,347491,1231,312935,104,18207,2036,678633,1335,331142
5/6/21 15:00,age80plus,301,175201,448,157775,41,6163,790,339139,489,163938
5/6/21 15:00,Federal Entities,275,101084,880,76447,3,3052,1158,180583,883,79499
5/6/21 15:00,Unknown,275,109084,880,84447,3,3052,1158,196583,883,87499
5/7/21 15:00,age10to19,1848,119072,3396,52353,69,4581,5313,176006,3465,56934
5/7/21 15:00,age20to29,3267,330544,6068,212568,285,23770,9620,566882,6353,236338
5/7/21 15:00,age30to39,3544,417578,6407,289540,285,30857,10236,737975,6692,320397
5/7/21 15:00,age40to49,3097,426935,6646,301978,336,33880,10079,762793,6982,335858
5/7/21 15:00,age50to59,3001,508891,7198,370146,417,46060,10616,925097,7615,416206
5/7/21 15:00,age60to69,1598,517685,3540,439089,326,41822,5464,998596,3866,480911
5/7/21 15:00,age70to79,529,348020,925,313860,136,18343,1590,680223,1061,332203
5/7/21 15:00,age80plus,222,175423,336,158111,67,6230,625,339764,403,164341
5/7/21 15:00,Federal Entities,274,101358,966,77413,8,3060,1248,181831,974,80473
5/7/21 15:00,Unknown,274,109358,966,85413,8,3060,1248,197831,974,88473
5/8/21 15:00,age10to19,1392,120464,3844,56197,52,4633,5288,181294,3896,60830
5/8/21 15:00,age20to29,2136,332680,5123,217691,191,23961,7450,574332,5314,241652
5/8/21 15:00,age30to39,2064,419642,5460,295000,242,31099,7766,745741,5702,326099
5/8/21 15:00,age40to49,1831,428766,5423,307401,241,34121,7495,770288,5664,341522
5/8/21 15:00,age50to59,1754,510645,6336,376482,295,46355,8385,933482,6631,422837
5/8/21 15:00,age60to69,921,518606,2671,441760,177,41999,3769,1002365,2848,483759
5/8/21 15:00,age70to79,283,348303,588,314448,62,18405,933,681156,650,332853
5/8/21 15:00,age80plus,111,175534,241,158352,22,6252,374,340138,263,164604
5/8/21 15:00,Federal Entities,297,101655,1312,78725,6,3066,1615,183446,1318,81791
5/8/21 15:00,Unknown,297,109655,1312,86725,6,3066,1615,199446,1318,89791
5/9/21 15:00,age10to19,756,121220,1792,57989,26,4659,2574,183868,1818,62648
5/9/21 15:00,age20to29,1115,333795,2151,219842,128,24089,3394,577726,2279,243931
5/9/21 15:00,age30to39,987,420629,2162,297162,128,31227,3277,749018,2290,328389
5/9/21 15:00,age40to49,901,429667,2143,309544,110,34231,3154,773442,2253,343775
5/9/21 15:00,age50to59,770,511415,2380,378862,153,46508,3303,936785,2533,425370
5/9/21 15:00,age60to69,376,518982,904,442664,90,42089,1370,1003735,994,484753
5/9/21 15:00,age70to79,111,348414,200,314648,38,18443,349,681505,238,333091
5/9/21 15:00,age80plus,44,175578,77,158429,20,6272,141,340279,97,164701
5/10/21 15:00,age10to19,1019,122239,2798,60787,52,4711,3869,187737,2850,65498
5/10/21 15:00,age20to29,1777,335572,5203,225045,215,24304,7195,584921,5418,249349
5/10/21 15:00,age30to39,1540,422169,5500,302662,228,31455,7268,756286,5728,334117
5/10/21 15:00,age40to49,1376,431043,5519,315063,222,34453,7117,780559,5741,349516
5/10/21 15:00,age50to59,1551,512966,6415,385277,326,46834,8292,945077,6741,432111
5/10/21 15:00,age60to69,886,519868,2671,445335,202,42291,3759,1007494,2873,487626
5/10/21 15:00,age70to79,307,348721,838,315486,65,18508,1210,682715,903,333994
5/10/21 15:00,age80plus,150,175728,315,158744,39,6311,504,340783,354,165055
5/10/21 15:00,Federal Entities,338,101993,1712,80437,1,3067,2051,185497,1713,83504
5/10/21 15:00,Unknown,338,109993,1712,88437,1,3067,2051,201497,1713,91504
5/11/21 15:00,age10to19,1602,123841,2898,63685,68,4779,4568,192305,2966,68464
5/11/21 15:00,age20to29,2663,338235,5304,230349,224,24528,8191,593112,5528,254877
5/11/21 15:00,age30to39,2237,424406,5631,308293,247,31702,8115,764401,5878,339995
5/11/21 15:00,age40to49,1873,432916,5701,320764,207,34660,7781,788340,5908,355424
5/11/21 15:00,age50to59,1994,514960,6643,391920,339,47173,8976,954053,6982,439093
5/11/21 15:00,age60to69,1188,521056,2821,448156,224,42515,4233,1011727,3045,490671
5/11/21 15:00,age70to79,431,349152,800,316286,93,18601,1324,684039,893,334887
5/11/21 15:00,age80plus,177,175905,293,159037,40,6351,510,341293,333,165388
5/11/21 15:00,Federal Entities,18,102011,13,80450,,3067,,185528,,83517
5/11/21 15:00,Unknown,18,110011,13,88450,,3067,,201528,,91517
5/12/21 15:00,age10to19,2753,126594,4571,68256,90,4869,7414,199719,4661,73125
5/12/21 15:00,age20to29,2489,340724,6112,236461,350,24878,8951,602063,6462,261339
5/12/21 15:00,age30to39,2344,426750,7195,315488,333,32035,9872,774273,7528,347523
5/12/21 15:00,age40to49,2114,435030,7038,327802,312,34972,9464,797804,7350,362774
5/12/21 15:00,age50to59,2160,517120,7474,399394,395,47568,10029,964082,7869,446962
5/12/21 15:00,age60to69,1168,522224,3361,451517,250,42765,4779,1016506,3611,494282
5/12/21 15:00,age70to79,463,349615,1015,317301,113,18714,1591,685630,1128,336015
5/12/21 15:00,age80plus,231,176136,414,159451,50,6401,695,341988,464,165852
5/12/21 15:00,Federal Entities,243,102254,1124,81574,,3067,,186895,,84641
5/12/21 15:00,Unknown,243,110254,1124,89574,,3067,,202895,,92641
5/13/21 15:00,age10to19,11558,138152,3293,71549,62,4931,14913,214632,3355,76480
5/13/21 15:00,age20to29,2205,342929,5626,242087,183,25061,8014,610077,5809,267148
5/13/21 15:00,age30to39,2236,428986,6393,321881,211,32246,8840,783113,6604,354127
5/13/21 15:00,age40to49,2024,437054,6567,334369,231,35203,8822,806626,6798,369572
5/13/21 15:00,age50to59,1984,519104,6973,406367,295,47863,9252,973334,7268,454230
5/13/21 15:00,age60to69,1142,523366,3081,454598,230,42995,4453,1020959,3311,497593
5/13/21 15:00,age70to79,452,350067,937,318238,89,18803,1478,687108,1026,337041
5/13/21 15:00,age80plus,169,176305,334,159785,49,6450,552,342540,383,166235
5/14/21 15:00,age10to19,11201,149353,2779,74328,64,4995,14044,228676,2843,79323
5/14/21 15:00,age20to29,2698,345627,4799,246886,262,25323,7759,617836,5061,272209
5/14/21 15:00,age30to39,2906,431892,5541,327422,289,32535,8736,791849,5830,359957
5/14/21 15:00,age40to49,2775,439829,5502,339871,339,35542,8616,815242,5841,375413
5/14/21 15:00,age50to59,2499,521603,5902,412269,375,48238,8776,982110,6277,460507
5/14/21 15:00,age60to69,1362,524728,2799,457397,292,43287,4453,1025412,3091,500684
5/14/21 15:00,age70to79,429,350496,863,319101,104,18907,1396,688504,967,338008
5/14/21 15:00,age80plus,208,176513,320,160105,39,6489,567,343107,359,166594
5/14/21 15:00,Federal Entities,290,102544,1022,82596,2,3069,1314,188209,1024,85665
5/14/21 15:00,Unknown,290,110544,1022,90596,2,3069,1314,204209,1024,93665
5/15/21 15:00,age10to19,12299,161652,2979,77307,48,5043,15326,244002,3027,82350
5/15/21 15:00,age20to29,1967,347594,4085,250971,272,25595,6324,624160,4357,276566
5/15/21 15:00,age30to39,2164,434056,4413,331835,316,32851,6893,798742,4729,364686
5/15/21 15:00,age40to49,1879,441708,4318,344189,298,35840,6495,821737,4616,380029
5/15/21 15:00,age50to59,1670,523273,4624,416893,328,48566,6622,988732,4952,465459
5/15/21 15:00,age60to69,857,525585,1930,459327,164,43451,2951,1028363,2094,502778
5/15/21 15:00,age70to79,266,350762,536,319637,64,18971,866,689370,600,338608
5/15/21 15:00,age80plus,104,176617,200,160305,32,6521,336,343443,232,166826
5/15/21 15:00,Federal Entities,611,103155,1701,84297,4,3073,2316,190525,1705,87370
5/15/21 15:00,Unknown,611,111155,1701,92297,4,3073,2316,206525,1705,95370
5/16/21 15:00,age10to19,4616,166268,2527,79834,42,5085,7185,251187,2569,84919
5/16/21 15:00,age20to29,1105,348699,3125,254096,208,25803,4438,628598,3333,279899
5/16/21 15:00,age30to39,996,435052,3346,335181,233,33084,4575,803317,3579,368265
5/16/21 15:00,age40to49,912,442620,3301,347490,212,36052,4425,826162,3513,383542
5/16/21 15:00,age50to59,807,524080,3214,420107,222,48788,4243,992975,3436,468895
5/16/21 15:00,age60to69,424,526009,1372,460699,130,43581,1926,1030289,1502,504280
5/16/21 15:00,age70to79,126,350888,416,320053,29,19000,571,689941,445,339053
5/16/21 15:00,age80plus,58,176675,120,160425,27,6548,205,343648,147,166973
5/17/21 15:00,age10to19,7582,173850,2729,82563,67,5152,10378,261565,2796,87715
5/17/21 15:00,age20to29,1997,350696,4631,258727,307,26110,6935,635533,4938,284837
5/17/21 15:00,age30to39,1865,436917,4952,340133,393,33477,7210,810527,5345,373610
5/17/21 15:00,age40to49,1614,444234,4770,352260,360,36412,6744,832906,5130,388672
5/17/21 15:00,age50to59,1696,525776,5209,425316,397,49185,7302,1000277,5606,474501
5/17/21 15:00,age60to69,1000,527009,2377,463076,250,43831,3627,1033916,2627,506907
5/17/21 15:00,age70to79,353,351241,736,320789,113,19113,1202,691143,849,339902
5/17/21 15:00,age80plus,148,176823,303,160728,37,6585,488,344136,340,167313
5/17/21 15:00,Federal Entities,565,103720,2505,86802,11,3084,3081,193606,2516,89886
5/17/21 15:00,Unknown,565,111720,2505,94802,11,3084,3081,209606,2516,97886
5/18/21 15:00,age10to19,9384,183234,3206,85769,78,5230,12668,274233,3284,90999
5/18/21 15:00,age20to29,2710,353406,5638,264365,342,26452,8690,644223,5980,290817
5/18/21 15:00,age30to39,2622,439539,5573,345706,376,33853,8571,819098,5949,379559
5/18/21 15:00,age40to49,2281,446515,5602,357862,338,36750,8221,841127,5940,394612
5/18/21 15:00,age50to59,2137,527913,5976,431292,406,49591,8519,1008796,6382,480883
5/18/21 15:00,age60to69,1282,528291,3051,466127,237,44068,4570,1038486,3288,510195
5/18/21 15:00,age70to79,484,351725,1056,321845,97,19210,1637,692780,1153,341055
5/18/21 15:00,age80plus,173,176996,361,161089,55,6640,589,344725,416,167729
5/18/21 15:00,Federal Entities,164,103884,61,86863,2,3086,227,193833,63,89949
5/18/21 15:00,Unknown,164,111884,61,94863,2,3086,227,209833,63,97949
5/19/21 15:00,age10to19,14753,197987,4260,90029,57,5287,19070,293303,4317,95316
5/19/21 15:00,age20to29,2981,356387,5573,269938,279,26731,8833,653056,5852,296669
5/19/21 15:00,age30to39,2973,442512,5843,351549,326,34179,9142,828240,6169,385728
5/19/21 15:00,age40to49,2597,449112,5797,363659,291,37041,8685,849812,6088,400700
5/19/21 15:00,age50to59,2300,530213,6302,437594,365,49956,8967,1017763,6667,487550
5/19/21 15:00,age60to69,1223,529514,2964,469091,186,44254,4373,1042859,3150,513345
5/19/21 15:00,age70to79,467,352192,988,322833,88,19298,1543,694323,1076,342131
5/19/21 15:00,age80plus,206,177202,400,161489,28,6668,634,345359,428,168157
5/20/21 15:00,age10to19,7591,205578,3038,93067,53,5340,10682,303985,3091,98407
5/20/21 15:00,age20to29,3013,359400,5641,275579,347,27078,9001,662057,5988,302657
5/20/21 15:00,age30to39,2719,445231,6015,357564,395,34574,9129,837369,6410,392138
5/20/21 15:00,age40to49,2323,451435,6028,369687,351,37392,8702,858514,6379,407079
5/20/21 15:00,age50to59,2179,532392,6600,444194,384,50340,9163,1026926,6984,494534
5/20/21 15:00,age60to69,1241,530755,3281,472372,270,44524,4792,1047651,3551,516896
5/20/21 15:00,age70to79,489,352681,999,323832,105,19403,1593,695916,1104,343235
5/20/21 15:00,age80plus,211,177413,423,161912,48,6716,682,346041,471,168628
5/20/21 15:00,Federal Entities,885,104769,1024,87887,,3086,,195742,,90973
5/20/21 15:00,Unknown,885,112769,1024,95887,,3086,,211742,,98973
5/21/21 15:00,age10to19,7356,212934,3245,96312,52,5392,10653,314638,3297,101704
5/21/21 15:00,age20to29,2654,362054,5201,280780,260,27338,8115,670172,5461,308118
5/21/21 15:00,age30to39,2767,447998,5656,363220,316,34890,8739,846108,5972,398110
5/21/21 15:00,age40to49,2431,453866,5579,375266,294,37686,8304,866818,5873,412952
5/21/21 15:00,age50to59,2183,534575,5910,450104,349,50689,8442,1035368,6259,500793
5/21/21 15:00,age60to69,1304,532059,2876,475248,195,44719,4375,1052026,3071,519967
5/21/21 15:00,age70to79,432,353113,972,324804,85,19488,1489,697405,1057,344292
5/21/21 15:00,age80plus,183,177596,330,162242,59,6775,572,346613,389,169017
5/22/21 15:00,age10to19,7103,220037,2335,98647,52,5444,9490,324128,2387,104091
5/22/21 15:00,age20to29,2126,364180,3444,284224,235,27573,5805,675977,3679,311797
5/22/21 15:00,age30to39,2140,450138,3562,366782,280,35170,5982,852090,3842,401952
5/22/21 15:00,age40to49,1876,455742,3589,378855,246,37932,5711,872529,3835,416787
5/22/21 15:00,age50to59,1584,536159,3607,453711,235,50924,5426,1040794,3842,504635
5/22/21 15:00,age60to69,757,532816,1866,477114,142,44861,2765,1054791,2008,521975
5/22/21 15:00,age70to79,232,353345,494,325298,43,19531,769,698174,537,344829
5/22/21 15:00,age80plus,103,177699,191,162433,27,6802,321,346934,218,169235
5/22/21 15:00,Federal Entities,911,105680,1359,89246,9,3095,2279,198021,1368,92341
5/22/21 15:00,Unknown,911,113680,1359,97246,9,3095,2279,214021,1368,100341
5/23/21 15:00,age10to19,3707,223744,1471,100118,28,5472,5206,329334,1499,105590
5/23/21 15:00,age20to29,1373,365553,2064,286288,193,27766,3630,679607,2257,314054
5/23/21 15:00,age30to39,1206,451344,2153,368935,214,35384,3573,855663,2367,404319
5/23/21 15:00,age40to49,1081,456823,2145,381000,198,38130,3424,875953,2343,419130
5/23/21 15:00,age50to59,825,536984,2182,455893,190,51114,3197,1043991,2372,507007
5/23/21 15:00,age60to69,379,533195,946,478060,90,44951,1415,1056206,1036,523011
5/23/21 15:00,age70to79,119,353464,267,325565,17,19548,403,698577,284,345113
5/23/21 15:00,age80plus,44,177743,93,162526,27,6829,164,347098,120,169355
5/24/21 15:00,age10to19,4533,228277,1624,101742,47,5519,6204,335538,1671,107261
5/24/21 15:00,age20to29,2080,367633,3000,289288,254,28020,5334,684941,3254,317308
5/24/21 15:00,age30to39,1862,453206,3152,372087,297,35681,5311,860974,3449,407768
5/24/21 15:00,age40to49,1594,458417,2944,383944,292,38422,4830,880783,3236,422366
5/24/21 15:00,age50to59,1489,538473,3370,459263,294,51408,5153,1049144,3664,510671
5/24/21 15:00,age60to69,941,534136,1785,479845,174,45125,2900,1059106,1959,524970
5/24/21 15:00,age70to79,308,353772,597,326162,81,19629,986,699563,678,345791
5/24/21 15:00,age80plus,115,177858,224,162750,31,6860,370,347468,255,169610
5/24/21 15:00,Federal Entities,514,106194,1032,90278,8,3103,1554,199575,1040,93381
5/24/21 15:00,Unknown,514,114194,1032,98278,8,3103,1554,215575,1040,101381
5/25/21 15:00,age10to19,3894,232171,2060,103802,52,5571,6006,341544,2112,109373
5/25/21 15:00,age20to29,2092,369725,3204,292492,219,28239,5515,690456,3423,320731
5/25/21 15:00,age30to39,2040,455246,3389,375476,280,35961,5709,866683,3669,411437
5/25/21 15:00,age40to49,1715,460132,3100,387044,246,38668,5061,885844,3346,425712
5/25/21 15:00,age50to59,1644,540117,3653,462916,243,51651,5540,1054684,3896,514567
5/25/21 15:00,age60to69,967,535103,2144,481989,169,45294,3280,1062386,2313,527283
5/25/21 15:00,age70to79,367,354139,769,326931,70,19699,1206,700769,839,346630
5/25/21 15:00,age80plus,136,177994,332,163082,44,6904,512,347980,376,169986
5/25/21 15:00,Federal Entities,5,106199,1,90279,2,3105,8,199583,3,93384
5/25/21 15:00,Unknown,5,114199,1,98279,2,3105,8,215583,3,101384
5/26/21 15:00,age10to19,9171,241342,2966,106768,48,5619,12185,353729,3014,112387
5/26/21 15:00,age20to29,2206,371931,3132,295624,283,28522,5621,696077,3415,324146
5/26/21 15:00,age30to39,2053,457299,3376,378852,289,36250,5718,872401,3665,415102
5/26/21 15:00,age40to49,1791,461923,3309,390353,289,38957,5389,891233,3598,429310
5/26/21 15:00,age50to59,1595,541712,3596,466512,292,51943,5483,1060167,3888,518455
5/26/21 15:00,age60to69,906,536009,1903,483892,201,45495,3010,1065396,2104,529387
5/26/21 15:00,age70to79,304,354443,711,327642,68,19767,1083,701852,779,347409
5/26/21 15:00,age80plus,141,178135,329,163411,34,6938,504,348484,363,170349
5/27/21 15:00,age10to19,2992,244334,1870,108638,43,5662,4905,358634,1913,114300
5/27/21 15:00,age20to29,1929,373860,2986,298610,198,28720,5113,701190,3184,327330
5/27/21 15:00,age30to39,1915,459214,3174,382026,201,36451,5290,877691,3375,418477
5/27/21 15:00,age40to49,1593,463516,3167,393520,187,39144,4947,896180,3354,432664
5/27/21 15:00,age50to59,1458,543170,3494,470006,239,52182,5191,1065358,3733,522188
5/27/21 15:00,age60to69,864,536873,2019,485911,154,45649,3037,1068433,2173,531560
5/27/21 15:00,age70to79,376,354819,744,328386,72,19839,1192,703044,816,348225
5/27/21 15:00,age80plus,155,178290,315,163726,34,6972,504,348988,349,170698
5/27/21 15:00,Federal Entities,425,106624,674,90953,1,3106,1100,200683,675,94059
5/27/21 15:00,Unknown,425,114624,674,98953,1,3106,1100,216683,675,102059
5/28/21 15:00,age10to19,3423,247757,1800,110438,59,5721,5282,363916,1859,116159
5/28/21 15:00,age20to29,1977,375837,3456,302066,240,28960,5673,706863,3696,331026
5/28/21 15:00,age30to39,2066,461280,3852,385878,287,36738,6205,883896,4139,422616
5/28/21 15:00,age40to49,1736,465252,3536,397056,283,39427,5555,901735,3819,436483
5/28/21 15:00,age50to59,1551,544721,3691,473697,271,52453,5513,1070871,3962,526150
5/28/21 15:00,age60to69,881,537754,1909,487820,173,45822,2963,1071396,2082,533642
5/28/21 15:00,age70to79,350,355169,618,329004,53,19892,1021,704065,671,348896
5/28/21 15:00,age80plus,112,178402,297,164023,30,7002,439,349427,327,171025
5/28/21 15:00,Federal Entities,418,107042,342,91295,,3106,,201443,,94401
